fuel_type,Tier,IMOSpeedCode,Load1,NO2_EF_ME,NO2_EF_AE,NO2_EF_AB
MDO,T0,H,0.22,13.16,13.817999999999998,1.974
MDO,T0,H,0.23,13.16,13.817999999999998,1.974
MDO,T0,H,0.24,13.16,13.817999999999998,1.974
MDO,T0,H,0.25,13.16,13.817999999999998,1.974
MDO,T0,H,0.26,13.16,13.817999999999998,1.974
MDO,T0,H,0.27,13.16,13.817999999999998,1.974
MDO,T0,H,0.28,13.16,13.817999999999998,1.974
MDO,T0,H,0.29,13.16,13.817999999999998,1.974
MDO,T0,H,0.3,13.16,13.817999999999998,1.974
MDO,T0,H,0.31,13.16,13.817999999999998,1.974
MDO,T0,H,0.32,13.16,13.817999999999998,1.974
MDO,T0,H,0.33,13.16,13.817999999999998,1.974
MDO,T0,H,0.34,13.16,13.817999999999998,1.974
MDO,T0,H,0.35,13.16,13.817999999999998,1.974
MDO,T0,H,0.36,13.16,13.817999999999998,1.974
MDO,T0,H,0.37,13.16,13.817999999999998,1.974
MDO,T0,H,0.38,13.16,13.817999999999998,1.974
MDO,T0,H,0.39,13.16,13.817999999999998,1.974
MDO,T0,H,0.4,13.16,13.817999999999998,1.974
MDO,T0,H,0.41,13.16,13.817999999999998,1.974
MDO,T0,H,0.42,13.16,13.817999999999998,1.974
MDO,T0,H,0.43,13.16,13.817999999999998,1.974
MDO,T0,H,0.44,13.16,13.817999999999998,1.974
MDO,T0,H,0.45,13.16,13.817999999999998,1.974
MDO,T0,H,0.46,13.16,13.817999999999998,1.974
MDO,T0,H,0.47,13.16,13.817999999999998,1.974
MDO,T0,H,0.48,13.16,13.817999999999998,1.974
MDO,T0,H,0.49,13.16,13.817999999999998,1.974
MDO,T0,H,0.5,13.16,13.817999999999998,1.974
MDO,T0,H,0.51,13.16,13.817999999999998,1.974
MDO,T0,H,0.52,13.16,13.817999999999998,1.974
MDO,T0,H,0.53,13.16,13.817999999999998,1.974
MDO,T0,H,0.54,13.16,13.817999999999998,1.974
MDO,T0,H,0.55,13.16,13.817999999999998,1.974
MDO,T0,H,0.56,13.16,13.817999999999998,1.974
MDO,T0,H,0.57,13.16,13.817999999999998,1.974
MDO,T0,H,0.58,13.16,13.817999999999998,1.974
MDO,T0,H,0.59,13.16,13.817999999999998,1.974
MDO,T0,H,0.6,13.16,13.817999999999998,1.974
MDO,T0,H,0.61,13.16,13.817999999999998,1.974
MDO,T0,H,0.62,13.16,13.817999999999998,1.974
MDO,T0,H,0.63,13.16,13.817999999999998,1.974
MDO,T0,H,0.64,13.16,13.817999999999998,1.974
MDO,T0,H,0.65,13.16,13.817999999999998,1.974
MDO,T0,H,0.66,13.16,13.817999999999998,1.974
MDO,T0,H,0.67,13.16,13.817999999999998,1.974
MDO,T0,H,0.68,13.16,13.817999999999998,1.974
MDO,T0,H,0.69,13.16,13.817999999999998,1.974
MDO,T0,H,0.7,13.16,13.817999999999998,1.974
MDO,T0,H,0.71,13.16,13.817999999999998,1.974
MDO,T0,H,0.72,13.16,13.817999999999998,1.974
MDO,T0,H,0.73,13.16,13.817999999999998,1.974
MDO,T0,H,0.74,13.16,13.817999999999998,1.974
MDO,T0,H,0.75,13.16,13.817999999999998,1.974
MDO,T0,H,0.76,13.16,13.817999999999998,1.974
MDO,T0,H,0.77,13.16,13.817999999999998,1.974
MDO,T0,H,0.78,13.16,13.817999999999998,1.974
MDO,T0,H,0.79,13.16,13.817999999999998,1.974
MDO,T0,H,0.8,13.16,13.817999999999998,1.974
MDO,T0,H,0.81,13.16,13.817999999999998,1.974
MDO,T0,H,0.82,13.16,13.817999999999998,1.974
MDO,T0,H,0.83,13.16,13.817999999999998,1.974
MDO,T0,H,0.84,13.16,13.817999999999998,1.974
MDO,T0,H,0.85,13.16,13.817999999999998,1.974
MDO,T0,H,0.86,13.16,13.817999999999998,1.974
MDO,T0,H,0.87,13.16,13.817999999999998,1.974
MDO,T0,H,0.88,13.16,13.817999999999998,1.974
MDO,T0,H,0.89,13.16,13.817999999999998,1.974
MDO,T0,H,0.9,13.16,13.817999999999998,1.974
MDO,T0,H,0.91,13.16,13.817999999999998,1.974
MDO,T0,H,0.92,13.16,13.817999999999998,1.974
MDO,T0,H,0.93,13.16,13.817999999999998,1.974
MDO,T0,H,0.94,13.16,13.817999999999998,1.974
MDO,T0,H,0.95,13.16,13.817999999999998,1.974
MDO,T0,H,0.96,13.16,13.817999999999998,1.974
MDO,T0,H,0.97,13.16,13.817999999999998,1.974
MDO,T0,H,0.98,13.16,13.817999999999998,1.974
MDO,T0,H,0.99,13.16,13.817999999999998,1.974
MDO,T0,H,1.0,13.16,13.817999999999998,1.974
MDO,T1,S,0.0,73.90974070998156,12.219999999999999,1.974
MDO,T1,S,0.01,73.90974070998156,12.219999999999999,1.974
MDO,T1,S,0.02,73.90974070998156,12.219999999999999,1.974
MDO,T1,S,0.03,46.65095843345524,12.219999999999999,1.974
MDO,T1,S,0.04,35.238359804965235,12.219999999999999,1.974
MDO,T1,S,0.05,29.22204497339977,12.219999999999999,1.974
MDO,T1,S,0.06,25.60092490765551,12.219999999999999,1.974
MDO,T1,S,0.07,23.22425533080018,12.219999999999999,1.974
MDO,T1,S,0.08,21.565961967072724,12.219999999999999,1.974
MDO,T1,S,0.09,20.354969812610886,12.219999999999999,1.974
MDO,T1,S,0.1,19.438873459496154,12.219999999999999,1.974
MDO,T1,S,0.11,18.726089627071822,12.219999999999999,1.974
MDO,T1,S,0.12,18.15861418250693,12.219999999999999,1.974
MDO,T1,S,0.13,17.698111231698938,12.219999999999999,1.974
MDO,T1,S,0.14,17.318334595289848,12.219999999999999,1.974
MDO,T1,S,0.15,17.000773853328983,12.219999999999999,1.974
MDO,T1,S,0.16,16.732039353945684,12.219999999999999,1.974
MDO,T1,S,0.17,16.5022312882831,12.219999999999999,1.974
MDO,T1,S,0.18,16.303888971753846,12.219999999999999,1.974
MDO,T1,S,0.19,16.13129454967164,12.219999999999999,1.974
MDO,T1,S,0.2,15.980000000000002,12.219999999999999,1.974
MDO,T1,S,0.21,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.22,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.23,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.24,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.25,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.26,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.27,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.28,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.29,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.3,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.31,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.32,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.33,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.34,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.35,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.36,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.37,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.38,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.39,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.4,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.41,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.42,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.43,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.44,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.45,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.46,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.47,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.48,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.49,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.5,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.51,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.52,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.53,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.54,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.55,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.56,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.57,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.58,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.59,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.6,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.61,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.62,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.63,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.64,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.65,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.66,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.67,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.68,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.69,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.7,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.71,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.72,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.73,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.74,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.75,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.76,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.77,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.78,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.79,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.8,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.81,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.82,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.83,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.84,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.85,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.86,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.87,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.88,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.89,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.9,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.91,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.92,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.93,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.94,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.95,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.96,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.97,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.98,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,0.99,15.979999999999999,12.219999999999999,1.974
MDO,T1,S,1.0,15.979999999999999,12.219999999999999,1.974
MDO,T1,M,0.0,56.51921348410355,12.219999999999999,1.974
MDO,T1,M,0.01,56.51921348410355,12.219999999999999,1.974
MDO,T1,M,0.02,56.51921348410355,12.219999999999999,1.974
MDO,T1,M,0.03,35.67426233146577,12.219999999999999,1.974
MDO,T1,M,0.04,26.946981027326355,12.219999999999999,1.974
MDO,T1,M,0.05,22.346269685541,12.219999999999999,1.974
MDO,T1,M,0.06,19.577177870560096,12.219999999999999,1.974
MDO,T1,M,0.07,17.75972466472955,12.219999999999999,1.974
MDO,T1,M,0.08,16.49161797482032,12.219999999999999,1.974
MDO,T1,M,0.09,15.565565150820088,12.219999999999999,1.974
MDO,T1,M,0.1,14.865020880791176,12.219999999999999,1.974
MDO,T1,M,0.11,14.319950891290217,12.219999999999999,1.974
MDO,T1,M,0.12,13.885999080740593,12.219999999999999,1.974
MDO,T1,M,0.13,13.533849765416834,12.219999999999999,1.974
MDO,T1,M,0.14,13.24343233757459,12.219999999999999,1.974
MDO,T1,M,0.15,13.00059177019275,12.219999999999999,1.974
MDO,T1,M,0.16,12.795088917723168,12.219999999999999,1.974
MDO,T1,M,0.17,12.61935333809884,12.219999999999999,1.974
MDO,T1,M,0.18,12.467679801929412,12.219999999999999,1.974
MDO,T1,M,0.19,12.335695832101843,12.219999999999999,1.974
MDO,T1,M,0.2,12.220000000000002,12.219999999999999,1.974
MDO,T1,M,0.21,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.22,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.23,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.24,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.25,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.26,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.27,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.28,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.29,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.3,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.31,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.32,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.33,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.34,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.35,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.36,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.37,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.38,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.39,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.4,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.41,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.42,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.43,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.44,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.45,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.46,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.47,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.48,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.49,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.5,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.51,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.52,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.53,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.54,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.55,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.56,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.57,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.58,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.59,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.6,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.61,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.62,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.63,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.64,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.65,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.66,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.67,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.68,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.69,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.7,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.71,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.72,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.73,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.74,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.75,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.76,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.77,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.78,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.79,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.8,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.81,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.82,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.83,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.84,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.85,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.86,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.87,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.88,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.89,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.9,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.91,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.92,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.93,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.94,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.95,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.96,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.97,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.98,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,0.99,12.219999999999999,12.219999999999999,1.974
MDO,T1,M,1.0,12.219999999999999,12.219999999999999,1.974
MDO,T1,H,0.0,42.60679170340114,12.219999999999999,1.974
MDO,T1,H,0.01,42.60679170340114,12.219999999999999,1.974
MDO,T1,H,0.02,42.60679170340114,12.219999999999999,1.974
MDO,T1,H,0.03,26.892905449874196,12.219999999999999,1.974
MDO,T1,H,0.04,20.313878005215255,12.219999999999999,1.974
MDO,T1,H,0.05,16.845649455253984,12.219999999999999,1.974
MDO,T1,H,0.06,14.758180240883766,12.219999999999999,1.974
MDO,T1,H,0.07,13.388100131873045,12.219999999999999,1.974
MDO,T1,H,0.08,12.432142781018396,12.219999999999999,1.974
MDO,T1,H,0.09,11.734041421387452,12.219999999999999,1.974
MDO,T1,H,0.1,11.205938817827194,12.219999999999999,1.974
MDO,T1,H,0.11,10.795039902664934,12.219999999999999,1.974
MDO,T1,H,0.12,10.467906999327525,12.219999999999999,1.974
MDO,T1,H,0.13,10.202440592391152,12.219999999999999,1.974
MDO,T1,H,0.14,9.983510531402384,12.219999999999999,1.974
MDO,T1,H,0.15,9.800446103683766,12.219999999999999,1.974
MDO,T1,H,0.16,9.645528568745158,12.219999999999999,1.974
MDO,T1,H,0.17,9.513050977951433,12.219999999999999,1.974
MDO,T1,H,0.18,9.398712466069865,12.219999999999999,1.974
MDO,T1,H,0.19,9.299216858046005,12.219999999999999,1.974
MDO,T1,H,0.2,9.212000000000002,12.219999999999999,1.974
MDO,T1,H,0.21,9.212,12.219999999999999,1.974
MDO,T1,H,0.22,9.212,12.219999999999999,1.974
MDO,T1,H,0.23,9.212,12.219999999999999,1.974
MDO,T1,H,0.24,9.212,12.219999999999999,1.974
MDO,T1,H,0.25,9.212,12.219999999999999,1.974
MDO,T1,H,0.26,9.212,12.219999999999999,1.974
MDO,T1,H,0.27,9.212,12.219999999999999,1.974
MDO,T1,H,0.28,9.212,12.219999999999999,1.974
MDO,T1,H,0.29,9.212,12.219999999999999,1.974
MDO,T1,H,0.3,9.212,12.219999999999999,1.974
MDO,T1,H,0.31,9.212,12.219999999999999,1.974
MDO,T1,H,0.32,9.212,12.219999999999999,1.974
MDO,T1,H,0.33,9.212,12.219999999999999,1.974
MDO,T1,H,0.34,9.212,12.219999999999999,1.974
MDO,T1,H,0.35,9.212,12.219999999999999,1.974
MDO,T1,H,0.36,9.212,12.219999999999999,1.974
MDO,T1,H,0.37,9.212,12.219999999999999,1.974
MDO,T1,H,0.38,9.212,12.219999999999999,1.974
MDO,T1,H,0.39,9.212,12.219999999999999,1.974
MDO,T1,H,0.4,9.212,12.219999999999999,1.974
MDO,T1,H,0.41,9.212,12.219999999999999,1.974
MDO,T1,H,0.42,9.212,12.219999999999999,1.974
MDO,T1,H,0.43,9.212,12.219999999999999,1.974
MDO,T1,H,0.44,9.212,12.219999999999999,1.974
MDO,T1,H,0.45,9.212,12.219999999999999,1.974
MDO,T1,H,0.46,9.212,12.219999999999999,1.974
MDO,T1,H,0.47,9.212,12.219999999999999,1.974
MDO,T1,H,0.48,9.212,12.219999999999999,1.974
MDO,T1,H,0.49,9.212,12.219999999999999,1.974
MDO,T1,H,0.5,9.212,12.219999999999999,1.974
MDO,T1,H,0.51,9.212,12.219999999999999,1.974
MDO,T1,H,0.52,9.212,12.219999999999999,1.974
MDO,T1,H,0.53,9.212,12.219999999999999,1.974
MDO,T1,H,0.54,9.212,12.219999999999999,1.974
MDO,T1,H,0.55,9.212,12.219999999999999,1.974
MDO,T1,H,0.56,9.212,12.219999999999999,1.974
MDO,T1,H,0.57,9.212,12.219999999999999,1.974
MDO,T1,H,0.58,9.212,12.219999999999999,1.974
MDO,T1,H,0.59,9.212,12.219999999999999,1.974
MDO,T1,H,0.6,9.212,12.219999999999999,1.974
MDO,T1,H,0.61,9.212,12.219999999999999,1.974
MDO,T1,H,0.62,9.212,12.219999999999999,1.974
MDO,T1,H,0.63,9.212,12.219999999999999,1.974
MDO,T1,H,0.64,9.212,12.219999999999999,1.974
MDO,T1,H,0.65,9.212,12.219999999999999,1.974
MDO,T1,H,0.66,9.212,12.219999999999999,1.974
MDO,T1,H,0.67,9.212,12.219999999999999,1.974
MDO,T1,H,0.68,9.212,12.219999999999999,1.974
MDO,T1,H,0.69,9.212,12.219999999999999,1.974
MDO,T1,H,0.7,9.212,12.219999999999999,1.974
MDO,T1,H,0.71,9.212,12.219999999999999,1.974
MDO,T1,H,0.72,9.212,12.219999999999999,1.974
MDO,T1,H,0.73,9.212,12.219999999999999,1.974
MDO,T1,H,0.74,9.212,12.219999999999999,1.974
MDO,T1,H,0.75,9.212,12.219999999999999,1.974
MDO,T1,H,0.76,9.212,12.219999999999999,1.974
MDO,T1,H,0.77,9.212,12.219999999999999,1.974
MDO,T1,H,0.78,9.212,12.219999999999999,1.974
MDO,T1,H,0.79,9.212,12.219999999999999,1.974
MDO,T1,H,0.8,9.212,12.219999999999999,1.974
MDO,T1,H,0.81,9.212,12.219999999999999,1.974
MDO,T1,H,0.82,9.212,12.219999999999999,1.974
MDO,T1,H,0.83,9.212,12.219999999999999,1.974
MDO,T1,H,0.84,9.212,12.219999999999999,1.974
MDO,T1,H,0.85,9.212,12.219999999999999,1.974
MDO,T1,H,0.86,9.212,12.219999999999999,1.974
MDO,T1,H,0.87,9.212,12.219999999999999,1.974
MDO,T1,H,0.88,9.212,12.219999999999999,1.974
MDO,T1,H,0.89,9.212,12.219999999999999,1.974
MDO,T1,H,0.9,9.212,12.219999999999999,1.974
MDO,T1,H,0.91,9.212,12.219999999999999,1.974
MDO,T1,H,0.92,9.212,12.219999999999999,1.974
MDO,T1,H,0.93,9.212,12.219999999999999,1.974
MDO,T1,H,0.94,9.212,12.219999999999999,1.974
MDO,T1,H,0.95,9.212,12.219999999999999,1.974
MDO,T1,H,0.96,9.212,12.219999999999999,1.974
MDO,T1,H,0.97,9.212,12.219999999999999,1.974
MDO,T1,H,0.98,9.212,12.219999999999999,1.974
MDO,T1,H,0.99,9.212,12.219999999999999,1.974
MDO,T1,H,1.0,9.212,12.219999999999999,1.974
MDO,T2,S,0.0,62.60589801316086,10.527999999999999,1.974
MDO,T2,S,0.01,62.60589801316086,10.527999999999999,1.974
MDO,T2,S,0.02,62.60589801316086,10.527999999999999,1.974
MDO,T2,S,0.03,39.51610596716208,10.527999999999999,1.974
MDO,T2,S,0.04,29.848963599499964,10.527999999999999,1.974
MDO,T2,S,0.05,24.75279103629157,10.527999999999999,1.974
MDO,T2,S,0.06,21.685489333543494,10.527999999999999,1.974
MDO,T2,S,0.07,19.67231039785427,10.527999999999999,1.974
MDO,T2,S,0.08,18.267638372108664,10.527999999999999,1.974
MDO,T2,S,0.09,17.24185678244687,10.527999999999999,1.974
MDO,T2,S,0.1,16.46586928333792,10.527999999999999,1.974
MDO,T2,S,0.11,15.86209944881378,10.527999999999999,1.974
MDO,T2,S,0.12,15.381414366358813,10.527999999999999,1.974
MDO,T2,S,0.13,14.991341278615572,10.527999999999999,1.974
MDO,T2,S,0.14,14.669648127774932,10.527999999999999,1.974
MDO,T2,S,0.15,14.400655499290432,10.527999999999999,1.974
MDO,T2,S,0.16,14.17302157040105,10.527999999999999,1.974
MDO,T2,S,0.17,13.978360620663333,10.527999999999999,1.974
MDO,T2,S,0.18,13.810353011367964,10.527999999999999,1.974
MDO,T2,S,0.19,13.664155383251273,10.527999999999999,1.974
MDO,T2,S,0.2,13.536000000000003,10.527999999999999,1.974
MDO,T2,S,0.21,13.536,10.527999999999999,1.974
MDO,T2,S,0.22,13.536,10.527999999999999,1.974
MDO,T2,S,0.23,13.536,10.527999999999999,1.974
MDO,T2,S,0.24,13.536,10.527999999999999,1.974
MDO,T2,S,0.25,13.536,10.527999999999999,1.974
MDO,T2,S,0.26,13.536,10.527999999999999,1.974
